"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ifgl"
"BGRN","iShares Global Green Bond ETF","55.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bgrn"
"IGF","iShares Global Infrastructure ETF","40.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igf"
"GNMA","iShares GNMA Bond ETF","51.17","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnma"
"IBTA","iShares iBonds Dec 2021 Term Treasury ETF","25.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibta"
"IBTB","iShares iBonds Dec 2022 Term Treasury ETF","25.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtb"
"IBTD","iShares iBonds Dec 2023 Term Treasury ETF","25.745","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtd"
"IBTE","iShares iBonds Dec 2024 Term Treasury ETF","26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibte"
"IBTF","iShares iBonds Dec 2025 Term Treasury ETF","26.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtf"
"IBTG","iShares iBonds Dec 2026 Term Treasury ETF","26.345","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtg"
"IBTH","iShares iBonds Dec 2027 Term Treasury ETF","26.42","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibth"
"IBTI","iShares iBonds Dec 2028 Term Treasury ETF","26.63","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibti"
"IBTJ","iShares iBonds Dec 2029 Term Treasury ETF","26.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtj"
"IBTK","iShares iBonds Dec 2030 Term Treasury ETF","24.835","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtk"
"HYXE","iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF","51.585","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hyxe"
"IGIB","iShares Intermediate-Term Corporate Bond ETF","61.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igib"
"IGOV","iShares International Treasury Bond ETF","53.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igov"
"EMB","iShares J.P. Morgan USD Emerging Markets Bond ETF","114.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emb"
"MBB","iShares MBS ETF","110.58","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mbb"
"JKI","iShares Morningstar Mid-Cap ETF","138.3789","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jki"
"ACWX","iShares MSCI ACWI ex US Index Fund","47.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/acwx"
"ACWI","iShares MSCI ACWI Index Fund","84.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/acwi"
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","79.07","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aaxj"
"EWZS","iShares MSCI Brazil Small-Cap ETF","14.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewzs"
"MCHI","iShares MSCI China ETF","77.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mchi"
"SCZ","iShares MSCI EAFE Small-Cap ETF","59.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scz"
"EEMA","iShares MSCI Emerging Markets Asia ETF","77.0392","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eema"
"EMXC","iShares MSCI Emerging Markets ex China ETF","46.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emxc"
"EUFN","iShares MSCI Europe Financials Sector Index Fund","15.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eufn"
"IEUS","iShares MSCI Europe Small-Cap ETF","53.0175","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ieus"
"RING","iShares MSCI Global Gold Miners ETF","34.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ring"
"SDG","iShares MSCI Global Impact ETF","82.4041","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sdg"
"EWJE","iShares MSCI Japan Equal Weighted ETF","34.5994","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewje"
"EWJV","iShares MSCI Japan Value ETF","23.29","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewjv"
"ENZL","iShares MSCI New Zealand ETF","60.885","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/enzl"
"QAT","iShares MSCI Qatar ETF","17.58","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qat"
"TUR","iShares MSCI Turkey ETF","20.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tur"
"UAE","iShares MSCI UAE ETF","10.8783","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/uae"
"IBB","iShares Nasdaq Biotechnology Index Fund","134.97","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibb"
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","322.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/soxx"
"PFF","iShares Preferred and Income Securities ETF","36.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pff"
"AMCA","iShares Russell 1000 Pure U.S. Revenue ETF","28.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/amca"
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","21.3411","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emif"
"ICLN","iShares S&P Global Clean Energy Index Fund","17.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/icln"
"WOOD","iShares S&P Global Timber & Forestry Index Fund","67.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wood"
"INDY","iShares S&P India Nifty 50 Index Fund","35.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/indy"
"IJT","iShares S&P Small-Cap 600 Growth ETF","189.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ijt"
"DVY","iShares Select Dividend ETF","86.28","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dvy"
"SHV","iShares Short Treasury Bond ETF","110.71","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/shv"
"IGSB","iShares Short-Term Corporate Bond ETF","55.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igsb"
"ITMR","Itamar Medical Ltd.","23.7","$334.52M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/itmr"
"ITOS","iTeos Therapeutics, Inc.","29.01","$969.94M","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/itos"
"ITI","Iteris, Inc.","4.8","$196.44M","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/iti"
"ITRM","Iterum Therapeutics plc","0.6789","$14.42M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/itrm"
"ITRI","Itron, Inc.","61.97","$2.5B","1993","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/itri"
"ITRN","Ituran Location and Control Ltd.","14.37","$337.34M","2005","Technology","Electronic Components","https://old.nasdaq.com/symbol/itrn"
"ISEE","IVERIC bio, Inc.","4.6","$411.71M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/isee"
"IZEA","IZEA Worldwide, Inc.","1.09","$52.77M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/izea"
"JJSF","J & J Snack Foods Corp.","138.89","$2.62B","1986","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/jjsf"
"MAYS","J. W. Mays, Inc.","18.5","$37.29M","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/mays"
"JBHT","J.B. Hunt Transport Services, Inc.","141.57","$14.94B","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/jbht"
"JCOM","j2 Global, Inc.","71.6","$3.41B","1999","Technology","Telecommunications Equipment","https://old.nasdaq.com/symbol/jcom"
"JKHY","Jack Henry & Associates, Inc.","171.1","$13.11B","1985","Technology","EDP Services","https://old.nasdaq.com/symbol/jkhy"
"JACK","Jack In The Box Inc.","86.35","$1.96B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/jack"
"JAGX","Jaguar Health, Inc.","0.367","$14.79M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jagx"
"JAKK","JAKKS Pacific, Inc.","4.01","$17.02M","1996","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/jakk"
"JRVR","James River Group Holdings, Ltd.","48.97","$1.5B","2014","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/jrvr"
"JAMF","Jamf Holding Corp.","38.5","$4.48B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/jamf"
"JAN","JanOne Inc.","6.18","$12.51M","n/a","Consumer Services","Home Furnishings","https://old.nasdaq.com/symbol/jan"
"JSML","Janus Henderson Small Cap Growth Alpha ETF","50.7277","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jsml"
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","53.8799","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jsmd"
"JAZZ","Jazz Pharmaceuticals plc","136.15","$7.55B","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jazz"
"JD","JD.com, Inc.","83.21","$129.4B","2014","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/jd"
"JRSH","Jerash Holdings (US), Inc.","5.01","$56.74M","2018","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/jrsh"
"JBLU","JetBlue Airways Corporation","11.68","$3.18B","2002","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/jblu"
"JCTCF","Jewett-Cameron Trading Company","7.9891","$27.81M","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/jctcf"
"JFIN","Jiayin Group Inc.","2.9","$156.67M","2019","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/jfin"
"JMPNL","JMP Group LLC","23.02","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmpnl"
"JMPNZ","JMP Group LLC","21.51","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmpnz"
"JBSS","John B. Sanfilippo & Son, Inc.","80.46","$918.82M","1991","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/jbss"
"JOUT","Johnson Outdoors Inc.","84.05","$847.63M","n/a","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/jout"
"JNCE","Jounce Therapeutics, Inc.","7.44","$253.47M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/jnce"
"YY","JOYY Inc.","84.64","$6.84B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/yy"
"KALU","Kaiser Aluminum Corporation","65.2","$1.03B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/kalu"
"KXIN","Kaixin Auto Holdings","0.525","$33.96M","2017","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/kxin"
"KALA","Kala Pharmaceuticals, Inc.","8.83","$495.01M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kala"
"KLDO","Kaleido Biosciences, Inc.","6.25","$222.17M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kldo"
"KALV","KalVista Pharmaceuticals, Inc.","12.73","$227.9M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kalv"
"KMDA","Kamada Ltd.","9.39","$418.08M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kmda"
"KNDI","Kandi Technologies Group, Inc.","6.65","$363.1M","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/kndi"
"KRTX","Karuna Therapeutics, Inc.","73.9","$1.97B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/krtx"
"KPTI","Karyopharm Therapeutics Inc.","15.69","$1.15B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kpti"
"KZIA","Kazia Therapeutics Limited","8.09","$58.38M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kzia"
"KBLM","KBL Merger Corp. IV","10.9386","$59.88M","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblm"
"KBLMR","KBL Merger Corp. IV","0.2185","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblmr"
"KBLMU","KBL Merger Corp. IV","12.2","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblmu"
"KBLMW","KBL Merger Corp. IV","0.235","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblmw"
"KBSF","KBS Fashion Group Limited","2.02","$5.23M","2013","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/kbsf"
"KRNY","Kearny Financial","7.9","$707.18M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/krny"
"KELYA","Kelly Services, Inc.","19.2","$759.19M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/kelya"
"KELYB","Kelly Services, Inc.","24.83","$981.81M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/kelyb"
"KFFB","Kentucky First Federal Bancorp","6.0803","$50.18M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/kffb"
"KROS","Keros Therapeutics, Inc.","55.95","$1.13B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kros"
"KEQU","Kewaunee Scientific Corporation","8.9973","$24.82M","n/a","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/kequ"
"KTCC","Key Tronic Corporation","8.37","$90.06M","1983","Technology","Electrical Products","https://old.nasdaq.com/symbol/ktcc"
"KZR","Kezar Life Sciences, Inc.","4.68","$216.48M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kzr"
"KFRC","Kforce, Inc.","35.69","$783.3M","1995","Technology","Professional Services","https://old.nasdaq.com/symbol/kfrc"
"KE","Kimball Electronics, Inc.","13.89","$347.07M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/ke"
"KBAL","Kimball International, Inc.","11.38","$420.76M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/kbal"
"KIN","Kindred Biosciences, Inc.","4.87","$191.72M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kin"
"KC","Kingsoft Cloud Holdings Limited","35.13","$7.37B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/kc"
"KINS","Kingstone Companies, Inc","6.11","$65.2M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/kins"
"KNSA","Kiniksa Pharmaceuticals, Ltd.","16.53","$1.12B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/knsa"
"KNSL","Kinsale Capital Group, Inc.","209.06","$4.53B","2016","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/knsl"
"KTRA","Kintara Therapeutics, Inc.","1.27","$29.87M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ktra"
"KIRK","Kirkland&#39;s, Inc.","8.21","$115.06M","2002","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/kirk"
"KSMTU","Kismet Acquisition One Corp","9.96","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ksmtu"
"KTOV","Kitov Pharma Ltd.","4.03","$69.36M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ktov"
"KTOVW","Kitov Pharma Ltd.","0.07","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ktovw"
"KLAC","KLA Corporation ","215.54","$33.51B","1980","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/klac"
"KLXE","KLX Energy Services Holdings, Inc. ","7.28","$59.9M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/klxe"
"KOD","Kodiak Sciences Inc","49.77","$2.23B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kod"
"KOPN","Kopin Corporation","1.54","$130.84M","1992","Technology","Semiconductors","https://old.nasdaq.com/symbol/kopn"
"KRNT","Kornit Digital Ltd.","65.22","$2.67B","2015","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/krnt"
"KOSS","Koss Corporation","2.07","$15.33M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/koss"
"KWEB","KraneShares Trust KraneShares CSI China Internet ETF","72.58","$246.77M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kweb"
"KTOS","Kratos Defense & Security Solutions, Inc.","19.91","$2.44B","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/ktos"
"KRYS","Krystal Biotech, Inc.","47.88","$941.52M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/krys"
"KBNT","Kubient, Inc.","4.39","$33.57M","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/kbnt"
"KBNTW","Kubient, Inc.","1.2409","n/a","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/kbntw"
"KLIC","Kulicke and Soffa Industries, Inc.","26","$1.61B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/klic"
"KURA","Kura Oncology, Inc.","24.11","$1.36B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kura"
"KRUS","Kura Sushi USA, Inc.","14.12","$117.79M","2019","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/krus"
"KVHI","KVH Industries, Inc.","8.96","$166.61M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/kvhi"
"KYMR","Kymera Therapeutics, Inc.","31.15","$1.39B","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kymr"
"FSTR","L.B. Foster Company","14.41","$154.74M","n/a","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/fstr"
"LJPC","La Jolla Pharmaceutical Company","4.08","$111.64M","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ljpc"
"LSBK","Lake Shore Bancorp, Inc.","12.6128","$73.86M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/lsbk"
"LBAI","Lakeland Bancorp, Inc.","10.71","$540.51M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/lbai"
"LKFN","Lakeland Financial Corporation","46.4","$1.19B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/lkfn"
"LAKE","Lakeland Industries, Inc.","21.34","$170.21M","1986","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/lake"
"LRCX","Lam Research Corporation","362.7","$52.82B","1984","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lrcx"
"LAMR","Lamar Advertising Company","68.75","$6.93B","1996","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/lamr"
"LANC","Lancaster Colony Corporation","179.92","$4.95B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/lanc"
"LCA","Landcadia Holdings II, Inc.","16.4","$648.31M","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lca"
"LCAHU","Landcadia Holdings II, Inc.","18.3","n/a","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lcahu"
"LCAHW","Landcadia Holdings II, Inc.","6.6","n/a","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/lcahw"
"LNDC","Landec Corporation","10.39","$303.82M","1996","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/lndc"
"LARK","Landmark Bancorp Inc.","22.61","$104.41M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/lark"
"LMRK","Landmark Infrastructure Partners LP","10.17","$259.11M","2014","Consumer Services","Real Estate","https://old.nasdaq.com/symbol/lmrk"
